id;tweetid;guid;link;author;title;description;pubdate;source;favorite_count;retweet_count;lang;quoted_text;tweet_type;in_reply_to_screen_name;in_reply_to_user_id;in_reply_to_status_id;retweeted_screen_name;retweeted_user_id;retweeted_status_id;user_id;profile_image_url;user_statuses_count;user_friends_count;user_followers_count;user_created_at;user_bio;user_location;user_verified
886;1583234024637861888;https://twitter.com/TaekookUnitJsy/statuses/1583234024637861888;https://twitter.com/TaekookUnitJsy/statuses/1583234024637861888;TaekookUnitJsy;RT @ChatibBasri: Namun ketika aktifitas ekonomi kembali normal, rasio tabungan/PDB akan menurun,  defisi transaksi berjalan naik. Selain it…;Namun ketika aktifitas ekonomi kembali normal, rasio tabungan/PDB akan menurun,  defisi transaksi berjalan naik. Selain itu, resesi global, akan menurunkan harga komoditas dan energi (diluar batu bara), surplus neraca perdagangan  akan menurun. Hal ini berpengaruh kpd nilai tukar;2022-10-20 19:09:41;Twitter for iPhone;0;11;in;;retweet;;0;0;ChatibBasri;308032930;1579973641928077314;1365257118555590657;https://pbs.twimg.com/profile_images/1365260223364141056/L0GWqSwx_normal.jpg;4386;61;7;2021-02-26 06:07:43;;;
887;1583233977049313281;https://twitter.com/supersantay/statuses/1583233977049313281;https://twitter.com/supersantay/statuses/1583233977049313281;supersantay;"RT @tanganbelang_tb: 1 Milyar Pertama: Jualan Mimpi
Resesi Dunia Hancur: Jualan Ketakutan

Jualan hal yang intangible memang selalu mengunt…";"1 Milyar Pertama: Jualan Mimpi
Resesi Dunia Hancur: Jualan Ketakutan

Jualan hal yang intangible memang selalu menguntungkan. Apalagi untuk mereka yg mempunyai mindset dan perilaku sebagai ternak 😎";2022-10-20 19:09:29;Twitter for Android;0;362;in;;retweet;;0;0;tanganbelang_tb;3004551331;1582920741367910400;1562703799;https://pbs.twimg.com/profile_images/1391908984072728579/d7vheviQ_normal.jpg;43419;869;158;2013-07-02 05:18:21;Joining Twitter to ease my mind. We're all a sinner so don't judge me because i won't judge you either. NSFW;;
888;1583233959194136580;https://twitter.com/Adefakhri1/statuses/1583233959194136580;https://twitter.com/Adefakhri1/statuses/1583233959194136580;Adefakhri1;"RT @tanganbelang_tb: 1 Milyar Pertama: Jualan Mimpi
Resesi Dunia Hancur: Jualan Ketakutan

Jualan hal yang intangible memang selalu mengunt…";"1 Milyar Pertama: Jualan Mimpi
Resesi Dunia Hancur: Jualan Ketakutan

Jualan hal yang intangible memang selalu menguntungkan. Apalagi untuk mereka yg mempunyai mindset dan perilaku sebagai ternak 😎";2022-10-20 19:09:25;Twitter for Android;0;362;in;;retweet;;0;0;tanganbelang_tb;3004551331;1582920741367910400;1298269410474356739;https://pbs.twimg.com/profile_images/1568872978599006213/gmKg4VoF_normal.jpg;1090;43;33;2020-08-25 10:42:18;;;
889;1583233858417614854;https://twitter.com/lilypramusinta/statuses/1583233858417614854;https://twitter.com/lilypramusinta/statuses/1583233858417614854;lilypramusinta;"RT @OposisiCerdas: Bos BCA soal Ekonomi Diprediksi Gelap di 2023: Resesi Global Akan Terjadi!
https://t.co/adennY9zlz";"Bos BCA soal Ekonomi Diprediksi Gelap di 2023: Resesi Global Akan Terjadi!
https://t.co/adennY9zlz";2022-10-20 19:09:01;Twitter for Android;0;11;in;;retweet;;0;0;OposisiCerdas;887743587579944960;1583139857865781249;1556135863612211200;https://pbs.twimg.com/profile_images/1556138181745311745/79jTu6p0_normal.jpg;7882;503;282;2022-08-07 00:31:28;Merdeka...;;
890;1583233843615891456;https://twitter.com/supersantay/statuses/1583233843615891456;https://twitter.com/supersantay/statuses/1583233843615891456;supersantay;"RT @madHink: Hanya 1 Tips menghadapi kondisi ekonomi 2023:
PERBANYAK BELANJA, KALAU MAU INVEST, LANGSUNG AJA MODALIN KE UKM PRODUKTIF.

Kar…";"Hanya 1 Tips menghadapi kondisi ekonomi 2023:
PERBANYAK BELANJA, KALAU MAU INVEST, LANGSUNG AJA MODALIN KE UKM PRODUKTIF.

Karena berulang kali negara kita selamat dari resesi ekonomi dunia justru karena perilaku konsumtif warganya.";2022-10-20 19:08:58;Twitter for Android;0;1583;in;;retweet;;0;0;madHink;3284232205;1582924081942306816;1562703799;https://pbs.twimg.com/profile_images/1391908984072728579/d7vheviQ_normal.jpg;43419;869;158;2013-07-02 05:18:21;Joining Twitter to ease my mind. We're all a sinner so don't judge me because i won't judge you either. NSFW;;
891;1583233825470963712;https://twitter.com/DewaFreza/statuses/1583233825470963712;https://twitter.com/DewaFreza/statuses/1583233825470963712;DewaFreza;"RT @madHink: Hanya 1 Tips menghadapi kondisi ekonomi 2023:
PERBANYAK BELANJA, KALAU MAU INVEST, LANGSUNG AJA MODALIN KE UKM PRODUKTIF.

Kar…";"Hanya 1 Tips menghadapi kondisi ekonomi 2023:
PERBANYAK BELANJA, KALAU MAU INVEST, LANGSUNG AJA MODALIN KE UKM PRODUKTIF.

Karena berulang kali negara kita selamat dari resesi ekonomi dunia justru karena perilaku konsumtif warganya.";2022-10-20 19:08:53;Twitter for Android;0;1583;in;;retweet;;0;0;madHink;3284232205;1582924081942306816;45820026;https://pbs.twimg.com/profile_images/1322801218490544130/rCUPIOa1_normal.jpg;57863;827;566;2009-06-09 07:53:02;Gym passionate, Online advertising enthusiast, Yo-Yo Geek, Hotelier, Tourism master soon;Depan laptop, Diatas kasur;
892;1583233768844046336;https://twitter.com/devshendy/statuses/1583233768844046336;https://twitter.com/devshendy/statuses/1583233768844046336;devshendy;"@fierza ""Apa gue resign aja dan memilih jadi penyanyi cafe ya?""

Ya, benar! Jangan dulu. Karena katanya 2023 mau resesi.";"@fierza ""Apa gue resign aja dan memilih jadi penyanyi cafe ya?""

Ya, benar! Jangan dulu. Karena katanya 2023 mau resesi.";2022-10-20 19:08:40;Twitter for iPhone;0;0;in;;reply;fierza;942220232306802688;1582835138148212736;;0;0;194125073;https://pbs.twimg.com/profile_images/1505085394823483393/rE8zEFvt_normal.jpg;39526;199;852;2010-09-23 09:59:19;;Indonesia;
893;1583233684509184000;https://twitter.com/tuornesoles/statuses/1583233684509184000;https://twitter.com/tuornesoles/statuses/1583233684509184000;tuornesoles;"RT @madHink: Hanya 1 Tips menghadapi kondisi ekonomi 2023:
PERBANYAK BELANJA, KALAU MAU INVEST, LANGSUNG AJA MODALIN KE UKM PRODUKTIF.

Kar…";"Hanya 1 Tips menghadapi kondisi ekonomi 2023:
PERBANYAK BELANJA, KALAU MAU INVEST, LANGSUNG AJA MODALIN KE UKM PRODUKTIF.

Karena berulang kali negara kita selamat dari resesi ekonomi dunia justru karena perilaku konsumtif warganya.";2022-10-20 19:08:20;Twitter for Android;0;1583;in;;retweet;;0;0;madHink;3284232205;1582924081942306816;1348532833;https://pbs.twimg.com/profile_images/1569518336110886915/2-ftsuvn_normal.jpg;24007;244;202;2013-04-13 02:27:33;🧚‍♀️ 𝘤𝘢𝘮𝘮𝘪𝘯𝘢𝘳𝘦 𝘴𝘶𝘭𝘭𝘢 𝘭𝘪𝘯𝘦𝘢 🎑 • should you have any discomfort towards the twt please kindly b/ub me.;she/her;
894;1583233659917996034;https://twitter.com/Kucret6/statuses/1583233659917996034;https://twitter.com/Kucret6/statuses/1583233659917996034;Kucret6;Maaf kalau saya salah setahu saya ini di Kota zombie ! Philadelphia, Kensington Ave Dokumenter - Amerika serikat mereka seperti karena kecanduan obat2an!! Bukan karena resesi https://t.co/S5XOxEKElI;Maaf kalau saya salah setahu saya ini di Kota zombie ! Philadelphia, Kensington Ave Dokumenter - Amerika serikat mereka seperti karena kecanduan obat2an!! Bukan karena resesi https://t.co/S5XOxEKElI;2022-10-20 19:08:14;Twitter for Android;0;0;in;Ini situasi terkini di AS negara super power yang menderita, akibat adanya resesi yang melanda dunia. Tidak ada yang menggoreng situasi buruk ini untuk kepentingan politik, karena sebagian bangsa yang beradab mereka menganut fatsun politik yang berkeadaban. Beda dengan Kadrun. https://t.co/AbCrDPQJ9c;quote;kartarahardja;867654511028031488;1582869693144014848;;0;0;1173864902999437312;https://pbs.twimg.com/profile_images/1547182775429910530/rwpTb7zs_normal.jpg;6536;1265;1007;2019-09-17 03:43:13;Berani tanpil beda krn hidup cuma sekali jng pedulikan gunjingan orang lain;;
895;1583233533476499456;https://twitter.com/TaekookUnitJsy/statuses/1583233533476499456;https://twitter.com/TaekookUnitJsy/statuses/1583233533476499456;TaekookUnitJsy;RT @ChatibBasri: Saya kira dampak resesi global terhadap Indonesia tak akan seburuk dampaknya pada Singapura, atau negara yang berorientasi…;Saya kira dampak resesi global terhadap Indonesia tak akan seburuk dampaknya pada Singapura, atau negara yang berorientasi ekspor. Mengapa? Porsi ekspor Indonesia terhadap Produk Domestik Bruto (PDB) relatif kecil dibanding negara-negara yang berorientasi ekspor.;2022-10-20 19:07:44;Twitter for iPhone;0;57;in;;retweet;;0;0;ChatibBasri;308032930;1579973624572022785;1365257118555590657;https://pbs.twimg.com/profile_images/1365260223364141056/L0GWqSwx_normal.jpg;4386;61;7;2021-02-26 06:07:43;;;
896;1583233506762952705;https://twitter.com/TaekookUnitJsy/statuses/1583233506762952705;https://twitter.com/TaekookUnitJsy/statuses/1583233506762952705;TaekookUnitJsy;RT @ChatibBasri: Seberapa besar ekspor kita akan terpukul? Tergantung dari net effect (efek bersih) penurunan ekspor akibat  resesi global…;Seberapa besar ekspor kita akan terpukul? Tergantung dari net effect (efek bersih) penurunan ekspor akibat  resesi global dengan kenaikan harga batu bara akibat perang Russia.;2022-10-20 19:07:37;Twitter for iPhone;0;9;in;;retweet;;0;0;ChatibBasri;308032930;1579973621745094656;1365257118555590657;https://pbs.twimg.com/profile_images/1365260223364141056/L0GWqSwx_normal.jpg;4386;61;7;2021-02-26 06:07:43;;;
897;1583233500471513088;https://twitter.com/MariaAndromeda/statuses/1583233500471513088;https://twitter.com/MariaAndromeda/statuses/1583233500471513088;MariaAndromeda;RT @AmmarGill: Wkwkwk.. Ini mah Kensington Avenue, Philadelphia. Mau resesi atau kagak isinya emang drug addicts sama homeless kabeh. 😂😂😂;Wkwkwk.. Ini mah Kensington Avenue, Philadelphia. Mau resesi atau kagak isinya emang drug addicts sama homeless kabeh. 😂😂😂 https://t.co/STv2i1mCHK;2022-10-20 19:07:36;Twitter for iPhone;0;3030;in;;quote;;0;0;AmmarGill;155950684;1582998913229148160;43655644;https://pbs.twimg.com/profile_images/1557330566814797825/z85bGBQ7_normal.jpg;117338;261;3092;2009-05-31 02:54:30;dulu sih miss persahabatan, sekarang gatau deh masih bersahabat atau engga;;
898;1583233496461758464;https://twitter.com/Hyunsuk501/statuses/1583233496461758464;https://twitter.com/Hyunsuk501/statuses/1583233496461758464;Hyunsuk501;Penyebabnya, ekonomi syariah mampu bantu pulihkan ekonomi di tengah ancaman resesi #IKNUntukPerkuatEkonomi #ProkesBoosterHarusSejalan https://t.co/sT6uRWaDUm;Penyebabnya, ekonomi syariah mampu bantu pulihkan ekonomi di tengah ancaman resesi #IKNUntukPerkuatEkonomi #ProkesBoosterHarusSejalan https://t.co/sT6uRWaDUm;2022-10-20 19:07:35;TweetDeck;0;0;in;;original;;0;0;;0;0;1547896165626425345;https://pbs.twimg.com/profile_images/1547896226724859904/6PmvMoHO_normal.jpg;120;39;39;2022-07-15 06:49:46;Are u human?;;
899;1583233496440786945;https://twitter.com/babynjun_/statuses/1583233496440786945;https://twitter.com/babynjun_/statuses/1583233496440786945;babynjun_;RT @AmmarGill: Wkwkwk.. Ini mah Kensington Avenue, Philadelphia. Mau resesi atau kagak isinya emang drug addicts sama homeless kabeh. 😂😂😂;Wkwkwk.. Ini mah Kensington Avenue, Philadelphia. Mau resesi atau kagak isinya emang drug addicts sama homeless kabeh. 😂😂😂 https://t.co/STv2i1mCHK;2022-10-20 19:07:35;Twitter for Android;0;3030;in;;quote;;0;0;AmmarGill;155950684;1582998913229148160;195696932;https://pbs.twimg.com/profile_images/1528672739779018756/IHwjce67_normal.jpg;18417;799;824;2010-09-27 06:58:11;7DREAM💚;;
900;1583233492259049472;https://twitter.com/hanief_syafi/statuses/1583233492259049472;https://twitter.com/hanief_syafi/statuses/1583233492259049472;hanief_syafi;"RT @tanganbelang_tb: 1 Milyar Pertama: Jualan Mimpi
Resesi Dunia Hancur: Jualan Ketakutan

Jualan hal yang intangible memang selalu mengunt…";"1 Milyar Pertama: Jualan Mimpi
Resesi Dunia Hancur: Jualan Ketakutan

Jualan hal yang intangible memang selalu menguntungkan. Apalagi untuk mereka yg mempunyai mindset dan perilaku sebagai ternak 😎";2022-10-20 19:07:34;Twitter for Android;0;362;in;;retweet;;0;0;tanganbelang_tb;3004551331;1582920741367910400;76611781;https://pbs.twimg.com/profile_images/1536726164999241728/vKNZi5P6_normal.jpg;107357;949;748;2009-09-23 06:36:53;get your body rock;;
901;1583233485057425414;https://twitter.com/TaekookUnitJsy/statuses/1583233485057425414;https://twitter.com/TaekookUnitJsy/statuses/1583233485057425414;TaekookUnitJsy;RT @ChatibBasri: Dari jalur perdagangan, resesi global, khususnya perlambatan ekonomi China, akan menurunkan ekspor Indonesia. Namun disisi…;Dari jalur perdagangan, resesi global, khususnya perlambatan ekonomi China, akan menurunkan ekspor Indonesia. Namun disisi lain, tensi geopolitik akibat perang Russia-Ukraina akan membuat harga batu bara relatif tinggi.;2022-10-20 19:07:32;Twitter for iPhone;0;14;in;;retweet;;0;0;ChatibBasri;308032930;1579973618754543616;1365257118555590657;https://pbs.twimg.com/profile_images/1365260223364141056/L0GWqSwx_normal.jpg;4386;61;7;2021-02-26 06:07:43;;;
902;1583233476576169984;https://twitter.com/kaemon1310/statuses/1583233476576169984;https://twitter.com/kaemon1310/statuses/1583233476576169984;kaemon1310;Jokowi Dinilai Bangun Optimisme di Tengah Ancaman Resesi Dunia #IKNUntukPerkuatEkonomi #ProkesBoosterHarusSejalan https://t.co/PuX9QQdXUa;Jokowi Dinilai Bangun Optimisme di Tengah Ancaman Resesi Dunia #IKNUntukPerkuatEkonomi #ProkesBoosterHarusSejalan https://t.co/PuX9QQdXUa;2022-10-20 19:07:30;Twitter for Android;0;0;in;;original;;0;0;;0;0;1529830855967121409;https://pbs.twimg.com/profile_images/1571478682434424838/HUJdJCtB_normal.jpg;104;3;0;2022-05-26 10:24:38;;;
903;1583233453541429248;https://twitter.com/Hinataa608/statuses/1583233453541429248;https://twitter.com/Hinataa608/statuses/1583233453541429248;Hinataa608;Penyebabnya, ekonomi syariah mampu bantu pulihkan ekonomi di tengah ancaman resesi #IKNUntukPerkuatEkonomi #ProkesBoosterHarusSejalan https://t.co/LM7M7Mw8D7;Penyebabnya, ekonomi syariah mampu bantu pulihkan ekonomi di tengah ancaman resesi #IKNUntukPerkuatEkonomi #ProkesBoosterHarusSejalan https://t.co/LM7M7Mw8D7;2022-10-20 19:07:25;TweetDeck;0;0;in;;original;;0;0;;0;0;1560144107728945152;https://pbs.twimg.com/profile_images/1560144408284381187/ijMmwMmh_normal.jpg;82;32;5;2022-08-18 01:59:21;Hinata;;
904;1583233405587984384;https://twitter.com/Hendery750/statuses/1583233405587984384;https://twitter.com/Hendery750/statuses/1583233405587984384;Hendery750;Penyebabnya, ekonomi syariah mampu bantu pulihkan ekonomi di tengah ancaman resesi #IKNUntukPerkuatEkonomi #ProkesBoosterHarusSejalan https://t.co/FxDIAcQJIl;Penyebabnya, ekonomi syariah mampu bantu pulihkan ekonomi di tengah ancaman resesi #IKNUntukPerkuatEkonomi #ProkesBoosterHarusSejalan https://t.co/FxDIAcQJIl;2022-10-20 19:07:13;TweetDeck;0;0;in;;original;;0;0;;0;0;1543435002851266560;https://pbs.twimg.com/profile_images/1543435365532725248/kDcf79N4_normal.jpg;124;56;68;2022-07-02 23:22:56;Sometime-;;
905;1583233371928670208;https://twitter.com/VIVAcoid/statuses/1583233371928670208;https://twitter.com/VIVAcoid/statuses/1583233371928670208;VIVAcoid;Ganjar Siap Nyapres, Zat Berbahaya di Pasien Ginjal Akut hingga Dampak Resesi Global https://t.co/F89IaOuT4K;Ganjar Siap Nyapres, Zat Berbahaya di Pasien Ginjal Akut hingga Dampak Resesi Global https://t.co/F89IaOuT4K;2022-10-20 19:07:05;dlvr.it;0;0;in;;original;;0;0;;0;0;41730943;https://pbs.twimg.com/profile_images/1498613446505799688/UYXAa7Ab_normal.jpg;1589562;3;4615524;2009-05-21 22:19:27;;;1
906;1583233363564908545;https://twitter.com/Soniindrayana/statuses/1583233363564908545;https://twitter.com/Soniindrayana/statuses/1583233363564908545;Soniindrayana;"RT @tigorsiagian: Strategi ngeles: “pak Jokowi jg ngomong kok, bukan gua aja.”

Pak Jokowi itu presiden, memberi guidance utk bangsa. Konte…";"Strategi ngeles: “pak Jokowi jg ngomong kok, bukan gua aja.”

Pak Jokowi itu presiden, memberi guidance utk bangsa. Konteks yg pas, &amp; sesuai situasi yg mostly semua sepakat: resesi global di 2023. 

Lah situ ngomong kras kres, KEHANCURAN DUNIA &amp; (kemungkinan) punya insentif beda. https://t.co/NaXjuuZRTR";2022-10-20 19:07:03;Twitter for Android;0;651;in;;retweet;;0;0;tigorsiagian;15556625;1582573438207930368;83333682;https://pbs.twimg.com/profile_images/1244783906009694208/2aNVXYuE_normal.jpg;31578;813;776;2009-10-18 05:37:12;Beriri hati pada yang berilmu;Pekanbaru - Indonesia;
907;1583233361023467521;https://twitter.com/Harutoo503/statuses/1583233361023467521;https://twitter.com/Harutoo503/statuses/1583233361023467521;Harutoo503;Penyebabnya, ekonomi syariah mampu bantu pulihkan ekonomi di tengah ancaman resesi #IKNUntukPerkuatEkonomi #ProkesBoosterHarusSejalan https://t.co/HM67EBdL83;Penyebabnya, ekonomi syariah mampu bantu pulihkan ekonomi di tengah ancaman resesi #IKNUntukPerkuatEkonomi #ProkesBoosterHarusSejalan https://t.co/HM67EBdL83;2022-10-20 19:07:02;TweetDeck;0;0;in;;original;;0;0;;0;0;1547893821610262528;https://pbs.twimg.com/profile_images/1547893894150782977/uqlfcyJW_normal.jpg;122;37;35;2022-07-15 06:40:28;Nope;;
908;1583233355109531648;https://twitter.com/TaekookUnitJsy/statuses/1583233355109531648;https://twitter.com/TaekookUnitJsy/statuses/1583233355109531648;TaekookUnitJsy;RT @ChatibBasri: Ekonomi Indonesia memang masih relatif kuat th 2022.  Perlambatan akan terasa tahun depan. Bagaimana dampak resesi global…;Ekonomi Indonesia memang masih relatif kuat th 2022.  Perlambatan akan terasa tahun depan. Bagaimana dampak resesi global thd Indonesia? Apa yang bisa dilakukan? Tulisan saya di Kompas 12/10/22 https://t.co/lOFW36K7Lz https://t.co/0NZUVE47rq;2022-10-20 19:07:01;Twitter for iPhone;0;5493;in;;retweet;;0;0;ChatibBasri;308032930;1579973611724886016;1365257118555590657;https://pbs.twimg.com/profile_images/1365260223364141056/L0GWqSwx_normal.jpg;4386;61;7;2021-02-26 06:07:43;;;
909;1583233331218776065;https://twitter.com/RestuAuliaz/statuses/1583233331218776065;https://twitter.com/RestuAuliaz/statuses/1583233331218776065;RestuAuliaz;"RT @OposisiCerdas: Bos BCA soal Ekonomi Diprediksi Gelap di 2023: Resesi Global Akan Terjadi!
https://t.co/adennY9zlz";"Bos BCA soal Ekonomi Diprediksi Gelap di 2023: Resesi Global Akan Terjadi!
https://t.co/adennY9zlz";2022-10-20 19:06:55;Twitter for Android;0;11;in;;retweet;;0;0;OposisiCerdas;887743587579944960;1583139857865781249;1487927817920663552;https://pbs.twimg.com/profile_images/1487928322021806085/GyzxuthI_normal.jpg;34740;1503;1290;2022-01-30 18:17:09;;;
910;1583233028083834880;https://twitter.com/irfanburningowl/statuses/1583233028083834880;https://twitter.com/irfanburningowl/statuses/1583233028083834880;irfanburningowl;"RT @NdrewsTjan: Indonesia itu indikator resesi dan inflasi tingginya dri harga warteg dan gorengan om. 

Selama makan nasi + telur + ayam +…";"Indonesia itu indikator resesi dan inflasi tingginya dri harga warteg dan gorengan om. 

Selama makan nasi + telur + ayam + orek + mie goreng + es teh masih 15.000-17.000. Berarti masih2 aman saja. 

Selama gorengan blm 10000 dapat 2-3 berarti masih aman terjaga https://t.co/Op8mDdcXLn";2022-10-20 19:05:43;Twitter Web App;0;34;in;;quote;;0;0;NdrewsTjan;1176673445263765504;1582579039986135040;276439608;https://pbs.twimg.com/profile_images/1301481318/images_normal.jpg;1289;348;64;2011-04-03 06:51:04;Stop;no;
911;1583232971485900801;https://twitter.com/alamteGarr/statuses/1583232971485900801;https://twitter.com/alamteGarr/statuses/1583232971485900801;alamteGarr;@PeterGontha Sama halnya 16 % kapitalis di Indo kekayaannya melebihi 270 juta jiwa, minoritas tapi pemegang kendali dalam diversitas sektor internal dan eksternal, resultan resesi global lebih mengena ke 16 % daripada 270 juta, 16 % pailit bakal pincang sebuah negara!;@PeterGontha Sama halnya 16 % kapitalis di Indo kekayaannya melebihi 270 juta jiwa, minoritas tapi pemegang kendali dalam diversitas sektor internal dan eksternal, resultan resesi global lebih mengena ke 16 % daripada 270 juta, 16 % pailit bakal pincang sebuah negara!;2022-10-20 19:05:30;Twitter for Android;1;1;in;;reply;PeterGontha;7827342;1583231216383561728;;0;0;931942638;https://pbs.twimg.com/profile_images/1577013690309947392/mF2KNZTL_normal.jpg;9273;1836;619;2012-11-07 07:33:06;"nobody 👣
Boleh melebur, jangan hancur!!!";DKI Jakarta, Indonesia;
912;1583232937964601344;https://twitter.com/lutfiaekadewi1/statuses/1583232937964601344;https://twitter.com/lutfiaekadewi1/statuses/1583232937964601344;lutfiaekadewi1;RT @giginpraginanto: Rupiah jeblok, resesi ekonomi dunia di depan mata, biaya hidup bakal naik, utang menggunung. Kok kalian malah sibuk de…;Rupiah jeblok, resesi ekonomi dunia di depan mata, biaya hidup bakal naik, utang menggunung. Kok kalian malah sibuk dengan proyek pencitraan. https://t.co/VLIPoxH6XC;2022-10-20 19:05:22;Twitter for Android;0;82;in;;retweet;;0;0;giginpraginanto;296177546;1583076383290724352;3308644166;https://pbs.twimg.com/profile_images/1239148621204836354/LRRFX2wg_normal.jpg;5296;901;116;2015-08-07 05:57:52;.;Jawa Timur, Indonesia;
913;1583232923096211456;https://twitter.com/missnotsomiss/statuses/1583232923096211456;https://twitter.com/missnotsomiss/statuses/1583232923096211456;missnotsomiss;"RT @rgoestama: Disaat banyak yg ngefear mongering soal resesi, gua masih tetep konsisten bilang bisnis batubara dan nikel masih gila.

Gmn…";"Disaat banyak yg ngefear mongering soal resesi, gua masih tetep konsisten bilang bisnis batubara dan nikel masih gila.

Gmn ga gila ada yg sampe bikin 200 set kapal (1 setnya sekitar 50M) utk angkut batubara / nikel. Ini bicara bisnis turunannya, blm bicara bisnis utamanya ya.";2022-10-20 19:05:18;Twitter for Android;0;512;in;;retweet;;0;0;rgoestama;53322619;1582618250063777793;591624665;https://pbs.twimg.com/profile_images/1403203685820239876/KYtAAzBo_normal.jpg;2804;267;407;2012-05-27 04:06:18;👽;beika street;
914;1583232896667566082;https://twitter.com/diniven7/statuses/1583232896667566082;https://twitter.com/diniven7/statuses/1583232896667566082;diniven7;Jokowi Dinilai Bangun Optimisme di Tengah Ancaman Resesi Dunia #IKNUntukPerkuatEkonomi #ProkesBoosterHarusSejalan https://t.co/T8qekLohNB;Jokowi Dinilai Bangun Optimisme di Tengah Ancaman Resesi Dunia #IKNUntukPerkuatEkonomi #ProkesBoosterHarusSejalan https://t.co/T8qekLohNB;2022-10-20 19:05:12;Twitter for Android;0;0;in;;original;;0;0;;0;0;1576447501187440647;https://pbs.twimg.com/profile_images/1576447718775345154/LSAvWSWx_normal.jpg;41;5;1;2022-10-02 01:42:35;;;
915;1583232707483815936;https://twitter.com/maulanarif12/statuses/1583232707483815936;https://twitter.com/maulanarif12/statuses/1583232707483815936;maulanarif12;Ngeri banget kan kalau sampai beneran terjadi resesi https://t.co/uC6SzT2MH3;Ngeri banget kan kalau sampai beneran terjadi resesi https://t.co/uC6SzT2MH3;2022-10-20 19:04:27;Twitter for Mac;0;0;in;;original;;0;0;;0;0;1509763798496071680;https://pbs.twimg.com/profile_images/1512645893111312384/m9mpowOe_normal.jpg;154;133;65;2022-04-01 01:25:20;jangan lupa diri;bekasi;
916;1583232630677725184;https://twitter.com/feranictrf/statuses/1583232630677725184;https://twitter.com/feranictrf/statuses/1583232630677725184;feranictrf;RT @AmmarGill: Wkwkwk.. Ini mah Kensington Avenue, Philadelphia. Mau resesi atau kagak isinya emang drug addicts sama homeless kabeh. 😂😂😂;Wkwkwk.. Ini mah Kensington Avenue, Philadelphia. Mau resesi atau kagak isinya emang drug addicts sama homeless kabeh. 😂😂😂 https://t.co/STv2i1mCHK;2022-10-20 19:04:08;Twitter for iPhone;0;3030;in;;quote;;0;0;AmmarGill;155950684;1582998913229148160;1248458969963589634;https://pbs.twimg.com/profile_images/1410257884298973187/WVBLCRCB_normal.jpg;6425;72;52;2020-04-09 23:53:22;;;
917;1583232573853270017;https://twitter.com/deanovilda/statuses/1583232573853270017;https://twitter.com/deanovilda/statuses/1583232573853270017;deanovilda;Jokowi Dinilai Bangun Optimisme di Tengah Ancaman Resesi Dunia #IKNUntukPerkuatEkonomi #ProkesBoosterHarusSejalan https://t.co/B1S1y0myAw;Jokowi Dinilai Bangun Optimisme di Tengah Ancaman Resesi Dunia #IKNUntukPerkuatEkonomi #ProkesBoosterHarusSejalan https://t.co/B1S1y0myAw;2022-10-20 19:03:55;Twitter for Android;0;0;in;;original;;0;0;;0;0;1481778048748101633;https://pbs.twimg.com/profile_images/1482354479748235265/-VPkA2vz_normal.jpg;533;1;0;2022-01-13 18:59:54;andai;;
918;1583232511869870080;https://twitter.com/momotaruuuuu/statuses/1583232511869870080;https://twitter.com/momotaruuuuu/statuses/1583232511869870080;momotaruuuuu;Pemerintah berharap ekonomi syariah mampu bantu pulihkan ekonomi di tengah ancaman resesi. Indonesia Kuat  #IKNUntukPerkuatEkonomi #ProkesBoosterHarusSejalan https://t.co/jPGtooFcVC;Pemerintah berharap ekonomi syariah mampu bantu pulihkan ekonomi di tengah ancaman resesi. Indonesia Kuat  #IKNUntukPerkuatEkonomi #ProkesBoosterHarusSejalan https://t.co/jPGtooFcVC;2022-10-20 19:03:40;Twitter for Android;0;0;in;;original;;0;0;;0;0;1450531943498469378;https://pbs.twimg.com/profile_images/1569907473016045569/1X12hIQa_normal.jpg;71;75;71;2021-10-19 14:39:17;bersama pasti bisa 💜;;
919;1583232508015304704;https://twitter.com/baguslbu/statuses/1583232508015304704;https://twitter.com/baguslbu/statuses/1583232508015304704;baguslbu;RT @BosPurwa: Ari sia Toto @kartarahardja jadi jelema teh belegug pisan! Kalakuan ngerakeun urang Sunda. Kokolot Begog sia mah! Si Borokok,…;"Ari sia Toto @kartarahardja jadi jelema teh belegug pisan! Kalakuan ngerakeun urang Sunda. Kokolot Begog sia mah! Si Borokok, Bolokotondo, Pekok!

itu di Philadelphia, Kensington Ave, bukan masalah resesi tapi masalah kecanduan narkoba! tuh gw kasih terjemahnya klo kagak ngarti! https://t.co/idqZsxqITm";2022-10-20 19:03:39;Twitter for Android;0;257;in;;retweet;;0;0;BosPurwa;1068371293290946561;1583022876315512832;450522962;https://pbs.twimg.com/profile_images/1410591370134245381/AOQRDOC-_normal.jpg;34063;58;79;2011-12-30 05:14:14;;Solo;
