id;tweetid;guid;link;author;title;description;pubdate;source;favorite_count;retweet_count;lang;quoted_text;tweet_type;in_reply_to_screen_name;in_reply_to_user_id;in_reply_to_status_id;retweeted_screen_name;retweeted_user_id;retweeted_status_id;user_id;profile_image_url;user_statuses_count;user_friends_count;user_followers_count;user_created_at;user_bio;user_location;user_verified
1098;1593152598290632711;https://twitter.com/mbakyuss/statuses/1593152598290632711;https://twitter.com/mbakyuss/statuses/1593152598290632711;mbakyuss;Resesi resesi, org indo terbiasa makan daun singkong deket rumah __;Resesi resesi, org indo terbiasa makan daun singkong deket rumah __;2022-11-17 03:02:33;Twitter for Android;0;0;in;;original;;0;0;;0;0;1262747982115385348;https://pbs.twimg.com/profile_images/1589762962545254406/n5ggb-KU_normal.jpg;996;93;139;2020-05-19 10:12:43;i appreciate small things;;
1099;1593152514937217024;https://twitter.com/Wakapoldur/statuses/1593152514937217024;https://twitter.com/Wakapoldur/statuses/1593152514937217024;Wakapoldur;"@catchmeupid Rusia resesi? 
Ukraina sudah bubar";"@catchmeupid Rusia resesi? 
Ukraina sudah bubar";2022-11-17 03:02:13;Twitter for Android;1;0;in;;reply;catchmeupid;1162545299614662656;1593096143613100034;;0;0;4856480833;https://pbs.twimg.com/profile_images/1582621193882185729/bvasxBp8_normal.jpg;31578;2457;3381;2016-02-03 19:25:22;"Dan janganlah kamu membunuh anak-anakmu karena sebab kemiskinan. Kami-lah yang akan memberikan rizqi kepadamu dan juga kepada mereka.

Al-An’am :151";DE'VOC, inlander of extremes;
1100;1593152477175910400;https://twitter.com/DeeMz29429466/statuses/1593152477175910400;https://twitter.com/DeeMz29429466/statuses/1593152477175910400;DeeMz29429466;RT @bank_indonesia: #SobatRupiah, pertumbuhan ekonomi global melambat disertai tingginya tekanan inflasi, agresifnya kenaikan suku bunga ke…;"#SobatRupiah, pertumbuhan ekonomi global melambat disertai tingginya tekanan inflasi, agresifnya kenaikan suku bunga kebijakan moneter, &amp; ketidakpastian pasar keuangan. Pertumbuhan pd 2023 diprakirakan menurun dari 2022, dgn risiko koreksi lebih rendah &amp; resesi di beberapa negara";2022-11-17 03:02:04;Twitter for Android;0;21;in;;retweet;;0;0;bank_indonesia;153667051;1593140232714858497;1140279766341177345;https://pbs.twimg.com/profile_images/1221421038698823680/JgBUuTfx_normal.jpg;3428;1182;1167;2019-06-16 11:27:36;beragamalah dengan hati, jangan dengan nafsu;;
1101;1593152280039391232;https://twitter.com/clokeit/statuses/1593152280039391232;https://twitter.com/clokeit/statuses/1593152280039391232;clokeit;RT @catchmeupid: Sembilan bulan Rusia menyerang Ukraina, kini Rusia dilaporkan telah masuk ke jurang resesi. Produk Domestik Bruto (PDB) Ru…;Sembilan bulan Rusia menyerang Ukraina, kini Rusia dilaporkan telah masuk ke jurang resesi. Produk Domestik Bruto (PDB) Rusia dilaporkan kontraksi alias minus 4% di kuartal III tahun 2022. https://t.co/kb0xk83Q86;2022-11-17 03:01:17;Twitter Web App;0;1383;in;;retweet;;0;0;catchmeupid;1162545299614662656;1593096143613100034;1189351152;https://pbs.twimg.com/profile_images/1404043418007785473/FSsSVDPi_normal.jpg;29468;450;182;2013-02-17 07:28:27;"_7_The universe really knew what it was doing when it put BTS together.
Then i realize that it's always been them since 2013.";Youniverse;
1102;1593152203505958912;https://twitter.com/dwikiprazz/statuses/1593152203505958912;https://twitter.com/dwikiprazz/statuses/1593152203505958912;dwikiprazz;APBD 2023 harus bisa mengantisipasi dampak resesi ekonomi, yang diduga bakal menerjang seluruh penjuru dunia. #AHYPimpinPerubahan #DemokratBersamaRakyat https://t.co/CsiI0dOfds;APBD 2023 harus bisa mengantisipasi dampak resesi ekonomi, yang diduga bakal menerjang seluruh penjuru dunia. #AHYPimpinPerubahan #DemokratBersamaRakyat https://t.co/CsiI0dOfds;2022-11-17 03:00:59;Twitter for Android;0;0;in;;original;;0;0;;0;0;1174751904359833602;https://pbs.twimg.com/profile_images/1504512015422803993/ag0d4EQn_normal.jpg;1820;38;1;2019-09-19 14:27:47;;;
1103;1593152104914644992;https://twitter.com/collecwt/statuses/1593152104914644992;https://twitter.com/collecwt/statuses/1593152104914644992;collecwt;"Cuma di Era Presiden Jokowi Indonesia Mampu Hadapi Resesi dengan Membentuk Ketahanan Pangan.
Dukung Program Pemerintah
#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur https://t.co/92CrMO8pam";"Cuma di Era Presiden Jokowi Indonesia Mampu Hadapi Resesi dengan Membentuk Ketahanan Pangan.
Dukung Program Pemerintah
#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#JokowiBapakInfrastruktur https://t.co/92CrMO8pam";2022-11-17 03:00:35;Twitter Web App;0;0;in;;reply;collecwt;848182428703145984;1593152090695958528;;0;0;848182428703145984;https://pbs.twimg.com/profile_images/1555627585539014656/4NZxYbs3_normal.jpg;425;30;19;2017-04-01 10:37:04;;;
1104;1593152060127838209;https://twitter.com/mysouju/statuses/1593152060127838209;https://twitter.com/mysouju/statuses/1593152060127838209;mysouju;RT @catchmeupid: Sembilan bulan Rusia menyerang Ukraina, kini Rusia dilaporkan telah masuk ke jurang resesi. Produk Domestik Bruto (PDB) Ru…;Sembilan bulan Rusia menyerang Ukraina, kini Rusia dilaporkan telah masuk ke jurang resesi. Produk Domestik Bruto (PDB) Rusia dilaporkan kontraksi alias minus 4% di kuartal III tahun 2022. https://t.co/kb0xk83Q86;2022-11-17 03:00:25;Twitter for iPhone;0;1383;in;;retweet;;0;0;catchmeupid;1162545299614662656;1593096143613100034;1006008101152030720;https://pbs.twimg.com/profile_images/1569545763331649536/ifjHQwoP_normal.jpg;14024;220;256;2018-06-10 22:59:56;under pressure;ina/eng/_ • wed;
1105;1593152037231144960;https://twitter.com/dewulsa/statuses/1593152037231144960;https://twitter.com/dewulsa/statuses/1593152037231144960;dewulsa;RT @catchmeupid: Sembilan bulan Rusia menyerang Ukraina, kini Rusia dilaporkan telah masuk ke jurang resesi. Produk Domestik Bruto (PDB) Ru…;Sembilan bulan Rusia menyerang Ukraina, kini Rusia dilaporkan telah masuk ke jurang resesi. Produk Domestik Bruto (PDB) Rusia dilaporkan kontraksi alias minus 4% di kuartal III tahun 2022. https://t.co/kb0xk83Q86;2022-11-17 03:00:19;Twitter Web App;0;1383;in;;retweet;;0;0;catchmeupid;1162545299614662656;1593096143613100034;462878533;https://pbs.twimg.com/profile_images/1498541142320693249/UK2gjO5L_normal.jpg;29019;124;339;2012-01-13 08:28:47;___ ______ ______ ______ ___________ ______ ______ ____ _____________;;
1106;1593152000405147650;https://twitter.com/vavivuvesvos/statuses/1593152000405147650;https://twitter.com/vavivuvesvos/statuses/1593152000405147650;vavivuvesvos;RT @catchmeupid: Sembilan bulan Rusia menyerang Ukraina, kini Rusia dilaporkan telah masuk ke jurang resesi. Produk Domestik Bruto (PDB) Ru…;Sembilan bulan Rusia menyerang Ukraina, kini Rusia dilaporkan telah masuk ke jurang resesi. Produk Domestik Bruto (PDB) Rusia dilaporkan kontraksi alias minus 4% di kuartal III tahun 2022. https://t.co/kb0xk83Q86;2022-11-17 03:00:10;Twitter for Android;0;1383;in;;retweet;;0;0;catchmeupid;1162545299614662656;1593096143613100034;1357966850177462272;https://pbs.twimg.com/profile_images/1550771002145001472/jAj9Gi-3_normal.jpg;3088;115;82;2021-02-06 03:18:40;yeah;she/her 00L;
1107;1593151973389660160;https://twitter.com/musafirkepo/statuses/1593151973389660160;https://twitter.com/musafirkepo/statuses/1593151973389660160;musafirkepo;RT @catchmeupid: Sembilan bulan Rusia menyerang Ukraina, kini Rusia dilaporkan telah masuk ke jurang resesi. Produk Domestik Bruto (PDB) Ru…;Sembilan bulan Rusia menyerang Ukraina, kini Rusia dilaporkan telah masuk ke jurang resesi. Produk Domestik Bruto (PDB) Rusia dilaporkan kontraksi alias minus 4% di kuartal III tahun 2022. https://t.co/kb0xk83Q86;2022-11-17 03:00:04;Twitter for Android;0;1383;in;;retweet;;0;0;catchmeupid;1162545299614662656;1593096143613100034;1322569471601516545;https://pbs.twimg.com/profile_images/1364541463485247488/1zvrDFKJ_normal.jpg;32212;1196;782;2020-10-31 12:02:08;kepo tiada henti, gak cocok pake topeng, Porn block, kang RT yang dikepoin, undo RT berarti perbaikan bagi saya, mohon dimaafkan bila ada yang tidak berkenan;;
1108;1593151748851773440;https://twitter.com/GomarusBudiatn4/statuses/1593151748851773440;https://twitter.com/GomarusBudiatn4/statuses/1593151748851773440;GomarusBudiatn4;RT @catchmeupid: Sembilan bulan Rusia menyerang Ukraina, kini Rusia dilaporkan telah masuk ke jurang resesi. Produk Domestik Bruto (PDB) Ru…;Sembilan bulan Rusia menyerang Ukraina, kini Rusia dilaporkan telah masuk ke jurang resesi. Produk Domestik Bruto (PDB) Rusia dilaporkan kontraksi alias minus 4% di kuartal III tahun 2022. https://t.co/kb0xk83Q86;2022-11-17 02:59:10;Twitter for Android;0;1383;in;;retweet;;0;0;catchmeupid;1162545299614662656;1593096143613100034;1474277471298080770;https://pbs.twimg.com/profile_images/1590965765418938368/N6LhOGdB_normal.jpg;26890;1598;1521;2021-12-24 02:16:21;Generasi muda yang sehat adalah generasi muda yang akan mewarisi kejayaan Indonesia.;;
1109;1593151683974266881;https://twitter.com/lavienroose/statuses/1593151683974266881;https://twitter.com/lavienroose/statuses/1593151683974266881;lavienroose;RT @catchmeupid: Sembilan bulan Rusia menyerang Ukraina, kini Rusia dilaporkan telah masuk ke jurang resesi. Produk Domestik Bruto (PDB) Ru…;Sembilan bulan Rusia menyerang Ukraina, kini Rusia dilaporkan telah masuk ke jurang resesi. Produk Domestik Bruto (PDB) Rusia dilaporkan kontraksi alias minus 4% di kuartal III tahun 2022. https://t.co/kb0xk83Q86;2022-11-17 02:58:55;Twitter for iPhone;0;1383;in;;retweet;;0;0;catchmeupid;1162545299614662656;1593096143613100034;1528075130;https://pbs.twimg.com/profile_images/1589252211691114499/XN2J20GH_normal.jpg;27802;588;53;2013-06-18 11:30:54;I have 29 boys who always ruin over my days. ._.general, about my interest. k- still priority __;0542;
1110;1593151579192184833;https://twitter.com/dyta022/statuses/1593151579192184833;https://twitter.com/dyta022/statuses/1593151579192184833;dyta022;RT @catchmeupid: Sembilan bulan Rusia menyerang Ukraina, kini Rusia dilaporkan telah masuk ke jurang resesi. Produk Domestik Bruto (PDB) Ru…;Sembilan bulan Rusia menyerang Ukraina, kini Rusia dilaporkan telah masuk ke jurang resesi. Produk Domestik Bruto (PDB) Rusia dilaporkan kontraksi alias minus 4% di kuartal III tahun 2022. https://t.co/kb0xk83Q86;2022-11-17 02:58:30;Twitter for Android;0;1383;in;;retweet;;0;0;catchmeupid;1162545299614662656;1593096143613100034;392570343;https://pbs.twimg.com/profile_images/1584814834272829440/uL3giMJq_normal.jpg;99525;512;1161;2011-10-17 03:39:24;"SHOW WINDOW GROUP

                                               PART-TIME FANGIRL";ID;
1111;1593151274132074497;https://twitter.com/gondessanfor/statuses/1593151274132074497;https://twitter.com/gondessanfor/statuses/1593151274132074497;gondessanfor;RT @catchmeupid: Sembilan bulan Rusia menyerang Ukraina, kini Rusia dilaporkan telah masuk ke jurang resesi. Produk Domestik Bruto (PDB) Ru…;Sembilan bulan Rusia menyerang Ukraina, kini Rusia dilaporkan telah masuk ke jurang resesi. Produk Domestik Bruto (PDB) Rusia dilaporkan kontraksi alias minus 4% di kuartal III tahun 2022. https://t.co/kb0xk83Q86;2022-11-17 02:57:17;Twitter for Android;0;1383;in;;retweet;;0;0;catchmeupid;1162545299614662656;1593096143613100034;996189404807905281;https://pbs.twimg.com/profile_images/1435158636733480965/oGIXDZcR_normal.jpg;189918;545;597;2018-05-14 20:43:57;makin dewasa bukannya semangat kerja kadon tunduh wae __;;
1112;1593151213725700096;https://twitter.com/Ciakoyko/statuses/1593151213725700096;https://twitter.com/Ciakoyko/statuses/1593151213725700096;Ciakoyko;RT @catchmeupid: Sembilan bulan Rusia menyerang Ukraina, kini Rusia dilaporkan telah masuk ke jurang resesi. Produk Domestik Bruto (PDB) Ru…;Sembilan bulan Rusia menyerang Ukraina, kini Rusia dilaporkan telah masuk ke jurang resesi. Produk Domestik Bruto (PDB) Rusia dilaporkan kontraksi alias minus 4% di kuartal III tahun 2022. https://t.co/kb0xk83Q86;2022-11-17 02:57:03;Twitter for iPhone;0;1383;in;;retweet;;0;0;catchmeupid;1162545299614662656;1593096143613100034;161223067;https://pbs.twimg.com/profile_images/1541740492911968257/NwLhRcZV_normal.jpg;20403;650;356;2010-06-30 04:40:51;ketika beda jadi masalah;;
1113;1593151018988343296;https://twitter.com/queintessential/statuses/1593151018988343296;https://twitter.com/queintessential/statuses/1593151018988343296;queintessential;RT @catchmeupid: Sembilan bulan Rusia menyerang Ukraina, kini Rusia dilaporkan telah masuk ke jurang resesi. Produk Domestik Bruto (PDB) Ru…;Sembilan bulan Rusia menyerang Ukraina, kini Rusia dilaporkan telah masuk ke jurang resesi. Produk Domestik Bruto (PDB) Rusia dilaporkan kontraksi alias minus 4% di kuartal III tahun 2022. https://t.co/kb0xk83Q86;2022-11-17 02:56:16;Twitter for Android;0;1383;in;;retweet;;0;0;catchmeupid;1162545299614662656;1593096143613100034;797231586;https://pbs.twimg.com/profile_images/1589416648838025216/iftkDl0Y_normal.jpg;37150;974;757;2012-09-01 21:20:12;____;Bbrightvc/ParkChanyeol;
1114;1593150959651540992;https://twitter.com/DeccaWaiz/statuses/1593150959651540992;https://twitter.com/DeccaWaiz/statuses/1593150959651540992;DeccaWaiz;Baca berita, Russia masuk resesi di quartal ketiga. Kok jadi ngeri yaa.;Baca berita, Russia masuk resesi di quartal ketiga. Kok jadi ngeri yaa.;2022-11-17 02:56:02;Twitter for iPhone;0;0;in;;original;;0;0;;0;0;260655882;https://pbs.twimg.com/profile_images/1591479645702004737/CPRrqoL5_normal.jpg;45789;955;2303;2011-03-04 04:28:24;Jadi gini...;Massachusetts, USA;
1115;1593150845276676097;https://twitter.com/gilangrisbaya1/statuses/1593150845276676097;https://twitter.com/gilangrisbaya1/statuses/1593150845276676097;gilangrisbaya1;RT @catchmeupid: Sembilan bulan Rusia menyerang Ukraina, kini Rusia dilaporkan telah masuk ke jurang resesi. Produk Domestik Bruto (PDB) Ru…;Sembilan bulan Rusia menyerang Ukraina, kini Rusia dilaporkan telah masuk ke jurang resesi. Produk Domestik Bruto (PDB) Rusia dilaporkan kontraksi alias minus 4% di kuartal III tahun 2022. https://t.co/kb0xk83Q86;2022-11-17 02:55:35;Twitter for iPhone;0;1383;in;;retweet;;0;0;catchmeupid;1162545299614662656;1593096143613100034;610597705;https://pbs.twimg.com/profile_images/1538144251279659008/h4JM7dDs_normal.jpg;3556;271;129;2012-06-17 03:20:47;Antithesis;Cimahi Tengah, Indonesia;
1116;1593150699197849600;https://twitter.com/MasBay93/statuses/1593150699197849600;https://twitter.com/MasBay93/statuses/1593150699197849600;MasBay93;RT @catchmeupid: Sembilan bulan Rusia menyerang Ukraina, kini Rusia dilaporkan telah masuk ke jurang resesi. Produk Domestik Bruto (PDB) Ru…;Sembilan bulan Rusia menyerang Ukraina, kini Rusia dilaporkan telah masuk ke jurang resesi. Produk Domestik Bruto (PDB) Rusia dilaporkan kontraksi alias minus 4% di kuartal III tahun 2022. https://t.co/kb0xk83Q86;2022-11-17 02:55:00;Twitter for Android;0;1383;in;;retweet;;0;0;catchmeupid;1162545299614662656;1593096143613100034;87414981;https://pbs.twimg.com/profile_images/1576649298200395776/S2A-Eyzx_normal.jpg;44819;2314;387;2009-11-04 06:14:23;The Kopites #YNWA || Tweet opini pribadi, bukan instansi.;Indonesia;
1117;1593150623826182144;https://twitter.com/md_kovalesky/statuses/1593150623826182144;https://twitter.com/md_kovalesky/statuses/1593150623826182144;md_kovalesky;RT @catchmeupid: Sembilan bulan Rusia menyerang Ukraina, kini Rusia dilaporkan telah masuk ke jurang resesi. Produk Domestik Bruto (PDB) Ru…;Sembilan bulan Rusia menyerang Ukraina, kini Rusia dilaporkan telah masuk ke jurang resesi. Produk Domestik Bruto (PDB) Rusia dilaporkan kontraksi alias minus 4% di kuartal III tahun 2022. https://t.co/kb0xk83Q86;2022-11-17 02:54:42;Twitter for iPhone;0;1383;in;;retweet;;0;0;catchmeupid;1162545299614662656;1593096143613100034;1266228451;https://pbs.twimg.com/profile_images/1579128502234025984/4DuHT8XO_normal.jpg;4265;223;128;2013-03-14 00:59:18;never ending for doing improvement;;
1118;1593150606356537344;https://twitter.com/Syallatralla/statuses/1593150606356537344;https://twitter.com/Syallatralla/statuses/1593150606356537344;Syallatralla;RT @catchmeupid: Sembilan bulan Rusia menyerang Ukraina, kini Rusia dilaporkan telah masuk ke jurang resesi. Produk Domestik Bruto (PDB) Ru…;Sembilan bulan Rusia menyerang Ukraina, kini Rusia dilaporkan telah masuk ke jurang resesi. Produk Domestik Bruto (PDB) Rusia dilaporkan kontraksi alias minus 4% di kuartal III tahun 2022. https://t.co/kb0xk83Q86;2022-11-17 02:54:38;Twitter for Android;0;1383;in;;retweet;;0;0;catchmeupid;1162545299614662656;1593096143613100034;316875182;https://pbs.twimg.com/profile_images/1437399422619455495/fFobpAiu_normal.jpg;22344;257;290;2011-06-13 22:58:34;;pinggiran kota;
1119;1593150564443226112;https://twitter.com/thoriqard/statuses/1593150564443226112;https://twitter.com/thoriqard/statuses/1593150564443226112;thoriqard;RT @catchmeupid: Sembilan bulan Rusia menyerang Ukraina, kini Rusia dilaporkan telah masuk ke jurang resesi. Produk Domestik Bruto (PDB) Ru…;Sembilan bulan Rusia menyerang Ukraina, kini Rusia dilaporkan telah masuk ke jurang resesi. Produk Domestik Bruto (PDB) Rusia dilaporkan kontraksi alias minus 4% di kuartal III tahun 2022. https://t.co/kb0xk83Q86;2022-11-17 02:54:28;Twitter for iPhone;0;1383;in;;retweet;;0;0;catchmeupid;1162545299614662656;1593096143613100034;988240873;https://pbs.twimg.com/profile_images/1544229430985252864/cnp44y_8_normal.jpg;6397;317;365;2012-12-04 02:20:48;;;
1120;1593150511175598081;https://twitter.com/eviaaa13/statuses/1593150511175598081;https://twitter.com/eviaaa13/statuses/1593150511175598081;eviaaa13;RT @catchmeupid: Sembilan bulan Rusia menyerang Ukraina, kini Rusia dilaporkan telah masuk ke jurang resesi. Produk Domestik Bruto (PDB) Ru…;Sembilan bulan Rusia menyerang Ukraina, kini Rusia dilaporkan telah masuk ke jurang resesi. Produk Domestik Bruto (PDB) Rusia dilaporkan kontraksi alias minus 4% di kuartal III tahun 2022. https://t.co/kb0xk83Q86;2022-11-17 02:54:15;Twitter for iPhone;0;1383;in;;retweet;;0;0;catchmeupid;1162545299614662656;1593096143613100034;3875019014;https://pbs.twimg.com/profile_images/1578201494729289728/zoZ4zPdU_normal.jpg;4673;373;121;2015-10-12 20:29:03;;Craig na Dun;
1121;1593150368070119424;https://twitter.com/Silvia_hann/statuses/1593150368070119424;https://twitter.com/Silvia_hann/statuses/1593150368070119424;Silvia_hann;RT @catchmeupid: Sembilan bulan Rusia menyerang Ukraina, kini Rusia dilaporkan telah masuk ke jurang resesi. Produk Domestik Bruto (PDB) Ru…;Sembilan bulan Rusia menyerang Ukraina, kini Rusia dilaporkan telah masuk ke jurang resesi. Produk Domestik Bruto (PDB) Rusia dilaporkan kontraksi alias minus 4% di kuartal III tahun 2022. https://t.co/kb0xk83Q86;2022-11-17 02:53:41;Twitter for Android;0;1383;in;;retweet;;0;0;catchmeupid;1162545299614662656;1593096143613100034;854111064;https://pbs.twimg.com/profile_images/1565287151474180097/n21slFt9_normal.jpg;20943;268;293;2012-09-30 00:43:44;"Disney Addict __
Badminton Addict __
ISTJ";Depok, Indonesia;
1122;1593150354757398528;https://twitter.com/lifelinebridge/statuses/1593150354757398528;https://twitter.com/lifelinebridge/statuses/1593150354757398528;lifelinebridge;RT @catchmeupid: Sembilan bulan Rusia menyerang Ukraina, kini Rusia dilaporkan telah masuk ke jurang resesi. Produk Domestik Bruto (PDB) Ru…;Sembilan bulan Rusia menyerang Ukraina, kini Rusia dilaporkan telah masuk ke jurang resesi. Produk Domestik Bruto (PDB) Rusia dilaporkan kontraksi alias minus 4% di kuartal III tahun 2022. https://t.co/kb0xk83Q86;2022-11-17 02:53:38;Twitter for Android;0;1383;in;;retweet;;0;0;catchmeupid;1162545299614662656;1593096143613100034;115909517;https://pbs.twimg.com/profile_images/1591065157223915520/Swibp7GE_normal.jpg;155812;898;1956;2010-02-20 06:54:37;On April 27th Bangchan said happy birthday to me | 26.01.2019 | 27.04.2019 | TXT | Badminton Lovers | Jastip tiket konser @tiketbyel;;
1123;1593150342036094976;https://twitter.com/TresnoEchan/statuses/1593150342036094976;https://twitter.com/TresnoEchan/statuses/1593150342036094976;TresnoEchan;Gausah takut nungguin resesi 2023,inget dari dulu idupmu udh resesi duluan;Gausah takut nungguin resesi 2023,inget dari dulu idupmu udh resesi duluan;2022-11-17 02:53:35;Twitter for Android;0;0;in;;original;;0;0;;0;0;1484119728511918082;https://pbs.twimg.com/profile_images/1484119863065219074/YJIE9bG1_normal.jpg;4743;712;291;2022-01-20 06:04:59;24/7 bucin chanyeol, haechan_;;
1124;1593150339645308930;https://twitter.com/perishedangle/statuses/1593150339645308930;https://twitter.com/perishedangle/statuses/1593150339645308930;perishedangle;RT @catchmeupid: Sembilan bulan Rusia menyerang Ukraina, kini Rusia dilaporkan telah masuk ke jurang resesi. Produk Domestik Bruto (PDB) Ru…;Sembilan bulan Rusia menyerang Ukraina, kini Rusia dilaporkan telah masuk ke jurang resesi. Produk Domestik Bruto (PDB) Rusia dilaporkan kontraksi alias minus 4% di kuartal III tahun 2022. https://t.co/kb0xk83Q86;2022-11-17 02:53:34;Twitter for Android;0;1383;in;;retweet;;0;0;catchmeupid;1162545299614662656;1593096143613100034;1147839524652716032;https://pbs.twimg.com/profile_images/1565283441448742912/IGUb61tF_normal.jpg;6125;303;91;2019-07-07 08:07:23;Yang merindukan, namun jarang terindukan.;Kota Surabaya, Jawa Timur;
1125;1593150153015595009;https://twitter.com/dickland1990/statuses/1593150153015595009;https://twitter.com/dickland1990/statuses/1593150153015595009;dickland1990;RT @catchmeupid: Sembilan bulan Rusia menyerang Ukraina, kini Rusia dilaporkan telah masuk ke jurang resesi. Produk Domestik Bruto (PDB) Ru…;Sembilan bulan Rusia menyerang Ukraina, kini Rusia dilaporkan telah masuk ke jurang resesi. Produk Domestik Bruto (PDB) Rusia dilaporkan kontraksi alias minus 4% di kuartal III tahun 2022. https://t.co/kb0xk83Q86;2022-11-17 02:52:50;Twitter Web App;0;1383;in;;retweet;;0;0;catchmeupid;1162545299614662656;1593096143613100034;1148541310090899456;https://pbs.twimg.com/profile_images/1524055781007536129/1hPauv1c_normal.jpg;2897;157;35;2019-07-09 06:36:02;a lion doesn’t need a friends.;;
1126;1593150061974028290;https://twitter.com/abrahampratam/statuses/1593150061974028290;https://twitter.com/abrahampratam/statuses/1593150061974028290;abrahampratam;RT @catchmeupid: Sembilan bulan Rusia menyerang Ukraina, kini Rusia dilaporkan telah masuk ke jurang resesi. Produk Domestik Bruto (PDB) Ru…;Sembilan bulan Rusia menyerang Ukraina, kini Rusia dilaporkan telah masuk ke jurang resesi. Produk Domestik Bruto (PDB) Rusia dilaporkan kontraksi alias minus 4% di kuartal III tahun 2022. https://t.co/kb0xk83Q86;2022-11-17 02:52:28;Twitter Web App;0;1383;in;;retweet;;0;0;catchmeupid;1162545299614662656;1593096143613100034;1579401064075259904;https://pbs.twimg.com/profile_images/1579401616645496832/aZLvEHmt_normal.jpg;171;190;188;2022-10-10 05:20:07;kapal and sea obsession;Makasar, Indonesia;
1127;1593150016360951809;https://twitter.com/oleeenk/statuses/1593150016360951809;https://twitter.com/oleeenk/statuses/1593150016360951809;oleeenk;RT @catchmeupid: Sembilan bulan Rusia menyerang Ukraina, kini Rusia dilaporkan telah masuk ke jurang resesi. Produk Domestik Bruto (PDB) Ru…;Sembilan bulan Rusia menyerang Ukraina, kini Rusia dilaporkan telah masuk ke jurang resesi. Produk Domestik Bruto (PDB) Rusia dilaporkan kontraksi alias minus 4% di kuartal III tahun 2022. https://t.co/kb0xk83Q86;2022-11-17 02:52:17;Twitter Web App;0;1383;in;;retweet;;0;0;catchmeupid;1162545299614662656;1593096143613100034;99906829;https://pbs.twimg.com/profile_images/1399540090351734785/rTVLg4yu_normal.jpg;9637;167;133;2009-12-28 04:24:17;Angkatan baru harus hormat ama angkatan lama;;
1128;1593149880675237888;https://twitter.com/nurmaIarosi/statuses/1593149880675237888;https://twitter.com/nurmaIarosi/statuses/1593149880675237888;nurmaIarosi;RT @catchmeupid: Sembilan bulan Rusia menyerang Ukraina, kini Rusia dilaporkan telah masuk ke jurang resesi. Produk Domestik Bruto (PDB) Ru…;Sembilan bulan Rusia menyerang Ukraina, kini Rusia dilaporkan telah masuk ke jurang resesi. Produk Domestik Bruto (PDB) Rusia dilaporkan kontraksi alias minus 4% di kuartal III tahun 2022. https://t.co/kb0xk83Q86;2022-11-17 02:51:45;Twitter for Android;0;1383;in;;retweet;;0;0;catchmeupid;1162545299614662656;1593096143613100034;1286225996597743618;https://pbs.twimg.com/profile_images/1582240013592715264/Fl1trg_-_normal.jpg;17008;512;502;2020-07-23 05:06:15;Sweet tea  __;IDN;
1129;1593149868067131395;https://twitter.com/jaegyuna/statuses/1593149868067131395;https://twitter.com/jaegyuna/statuses/1593149868067131395;jaegyuna;RT @bank_indonesia: #SobatRupiah, pertumbuhan ekonomi global melambat disertai tingginya tekanan inflasi, agresifnya kenaikan suku bunga ke…;"#SobatRupiah, pertumbuhan ekonomi global melambat disertai tingginya tekanan inflasi, agresifnya kenaikan suku bunga kebijakan moneter, &amp; ketidakpastian pasar keuangan. Pertumbuhan pd 2023 diprakirakan menurun dari 2022, dgn risiko koreksi lebih rendah &amp; resesi di beberapa negara";2022-11-17 02:51:42;Twitter for Android;0;21;in;;retweet;;0;0;bank_indonesia;153667051;1593140232714858497;2248294945;https://pbs.twimg.com/profile_images/1590997157515235328/Zcke7lyB_normal.jpg;12588;345;55;2013-12-16 01:27:08;My life is aju nice;Yogyakarta;
1130;1593149737846607872;https://twitter.com/licloudsbr/statuses/1593149737846607872;https://twitter.com/licloudsbr/statuses/1593149737846607872;licloudsbr;RT @catchmeupid: Sembilan bulan Rusia menyerang Ukraina, kini Rusia dilaporkan telah masuk ke jurang resesi. Produk Domestik Bruto (PDB) Ru…;Sembilan bulan Rusia menyerang Ukraina, kini Rusia dilaporkan telah masuk ke jurang resesi. Produk Domestik Bruto (PDB) Rusia dilaporkan kontraksi alias minus 4% di kuartal III tahun 2022. https://t.co/kb0xk83Q86;2022-11-17 02:51:11;Twitter for Android;0;1383;in;;retweet;;0;0;catchmeupid;1162545299614662656;1593096143613100034;1341325521922138114;https://pbs.twimg.com/profile_images/1505918174402793475/ypLs3Qeg_normal.jpg;18162;26;24;2020-12-22 05:11:49;__;;
